"","people","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","label"
"42",42,-0.205952063741162,-0.0861639991830228,0.214801614229084,0.0733858486405551,-0.0850194558025376,-0.354653407717907,-0.103408473573558,-0.406711009020312,-0.00722447761363761,-0.032980110506145,0.0666826435220282,0.157583862530426,-0.154984273994815,-0.141349457263867,"0"
"43",43,-0.0706618559006915,0.290491730364773,0.0201426207902299,0.189970640598395,-0.212567611501136,-0.237701210896962,-0.095823222585984,-0.237405503907962,-0.278422329551431,-0.0828227283011908,-0.288782593353288,-0.101070868449206,-0.148711296573087,-0.264865695691812,"0"
"44",44,0.418361987798984,-0.283198018386103,0.462750195121777,0.0226741462161112,0.319161504679602,0.231252879987815,0.197266438504744,0.128261122507045,0.221828349825725,0.17391284778574,-0.195848054967351,-0.148094358802867,-0.0184940215297694,-0.00962025168018432,"0"
"45",45,0.387857481129086,-0.0810451127514727,-0.23329683911473,-0.377171472259902,-0.0508840229106466,-0.151434950678886,-0.154971702265958,-0.254925489010649,0.241684185122967,0.235766195020536,0.0914743649575182,-0.264134012916269,0.106071214348923,0.0830189544766024,"0"
"46",46,-0.130468443874511,-0.258110419539821,-0.124371169194026,0.23812302811104,-0.242593900049107,-0.352686131724629,-0.363935445739149,-0.433098656403693,-0.487241939443339,-0.482834696720638,-0.673655590289224,-0.124916902514625,0.536605906331524,0.396808770542006,"0"
"47",47,0.0661704206868578,0.356536667365197,0.270729568243316,0.38782246786942,0.239082812948059,0.0289240906442613,-0.402600682345115,-0.482474732666915,0.306951005179806,0.270180093449414,-0.322354563165069,-0.326604238354677,0.166874510774282,0.201359509805578,"0"
"48",48,-0.20585714604713,0.143044714517634,0.0792983949802619,-0.168952490976539,0.329512901970038,0.0959464999558293,0.131986793838573,-0.297409340817633,0.113654708401983,-0.101253810504961,-0.0826379964633379,-0.120965390350933,0.247084019681458,0.335368339384223,"0"
"49",49,-0.199690034647451,-0.42730479454223,-0.160915067832036,-0.191013146170914,-0.261654779618085,-0.429855906654436,-0.405383718777904,-0.52176403227505,-0.51083497391945,-0.484969984052055,-0.521927051052299,0.233615150887596,-0.0925423271730856,0.0120271195819547,"0"
"50",50,0.0105063950035675,-0.000408084862358168,-0.506050114715737,-0.374463348647419,0.0806542638243952,-0.118719271076652,-0.408165663625278,-0.543871247256077,-0.150248824275494,-0.232294953761013,-0.492188566960367,-0.191958090391095,0.0320441522291951,0.149012199420183,"0"
"51",51,0.268076542332769,0.139398008895997,-0.159556732476186,-0.347553839421118,-0.080964031532289,-0.173445299394771,-0.0450295688130419,-0.193155934501211,-0.0693439885941988,0.0321694632652855,0.0161915826535359,0.00275758398662173,0.373986076445528,0.45781483577236,"0"
"52",52,0.428916200323239,0.14179424119329,0.0878938484375436,-0.28438016745659,0.143330584918455,0.132485094308629,-0.0625860200730437,0.0510691722640443,-0.0194733866428443,0.0305602241265251,-0.00111769904036898,-0.228150572922704,0.00703899970291333,0.0487067431624809,"0"
"53",53,-0.257714112644131,0.217153635325089,0.515980174725462,0.462027370538139,0.263912131600253,0.221510776311309,-0.563723303545819,-0.577157277016554,0.185584028141631,0.198419632545272,-0.489111787476661,-0.0701271857057254,0.0307302279010446,-0.0595033858311412,"0"
"54",54,-0.105313796297788,-0.138916475994014,-0.107551908890231,-0.239988025309625,0.0964445921265621,-0.0392597985952766,-0.251202849132994,-0.359451185333302,0.155159748056931,0.0902836336593735,0.0555915948812428,-0.0607079676098936,-0.0214732536434856,0.0141222917201478,"0"
"55",55,0.0995735911312236,-0.171650514648276,-0.177410936513111,-0.0824340954712526,0.0636615339252307,0.0551858563867824,-0.523126026784348,-0.492343947489416,-0.092096053398415,0.0862753452568337,-0.601376524504066,0.160032679656583,0.329375904183715,0.288997828205132,"0"
"56",56,0.192863551814061,0.292012700057457,-0.035843652433874,0.125658316508097,0.412919386169869,0.176442393275595,0.0829667278822794,-0.0594443212872945,0.309994084673815,0.230843853351553,0.131465206528268,0.127096198672521,0.348735409371873,0.327815679717174,"0"
"57",57,-0.269276860006727,0.271141754448547,-0.100740982095822,0.340517751564723,0.163469716673365,0.0556764394507746,-0.161404072831681,-0.15944298198086,-0.0764890969094099,-0.0714246836102413,-0.438060876510149,-0.124822352634752,0.149805036922408,0.165338250993774,"0"
"58",58,0.153521937334603,-0.0297547779784691,0.048217857904469,-0.0884964556897622,-0.195010649097795,-0.186383759925569,0.0104862420550749,-0.134453665279753,0.0524982589555786,0.0651764852011595,0.0426841247533464,-0.29253117996658,-0.187080886645736,-0.241821261542754,"0"
"59",59,-0.269451373754818,0.138216327900841,-0.115980725301512,0.139152615208883,-0.135611785919572,-0.260290611835834,-0.282416605475414,-0.31740820849863,-0.0406086537318135,-0.0285443250359478,-0.322808295620436,0.0499714469964202,0.278820351617955,0.156246974012534,"0"
"60",60,0.140956878225001,-0.124058425720232,-0.0565846762661465,-0.11896653059318,0.020956831021006,-0.190768303682302,-0.159902529622421,-0.266801529877593,-0.02467039605464,-0.138270057089093,-0.209850582013847,-0.259539203252202,0.228990380624909,0.22478851589418,"0"
"61",61,0.434277804617795,0.00432974337495725,0.249206429227291,0.146186893359904,0.232248928573116,-0.00825102202808515,-0.185551104414669,-0.251316187788461,-0.23773847715911,-0.222969371355468,-0.509876811870559,-0.375255516771697,0.0451185446548862,0.14955942882799,"0"
"62",62,0.00886508662091992,0.103171778269459,0.0585348882308617,-0.201221993069302,-0.0779433519699139,-0.0320743498895632,-0.0895527750194942,-0.048279852681485,0.0380428472320562,0.0880480803511773,-0.0940613635984344,-0.426149445520219,0.0627318604178634,0.0773350376491249,"0"
"63",63,-0.249252253117037,0.236271414775708,0.210362560147889,-0.271399710080174,0.435641105419586,0.0307886232394735,0.0672084542780074,-0.22185284236432,0.334274527841055,0.229050343548335,-0.26663045709689,-0.0925570878056167,-0.138655434764732,-0.108030906269799,"0"
"64",64,-0.201426969247269,-0.372825018676106,-0.191658692468119,-0.189928523444776,-0.233764163277276,-0.139116910040346,-0.614129714669827,-0.521687671635704,-0.217595880264909,-0.0411479656653657,-0.637646202604548,-0.390305604666067,0.340623487390959,0.499436253334698,"0"
"65",65,-0.249780450293674,0.570355598856501,0.276328506526107,0.125562638255252,0.331508041320208,0.259378135624933,-0.0498201790379806,-0.233025428564469,0.0835179187082699,-0.0120630308440186,-0.243571383104688,0.0759046236200389,-0.0524625294784964,-0.0993452286994004,"0"
"66",66,0.454041829236164,0.360213517686292,-0.0516834455618857,-0.303656073195371,0.0203519055800947,0.253481084613415,-0.513729499086506,-0.554686258181663,0.0917885199045165,0.236457757021619,-0.616993832709793,-0.0869808431180288,0.0716320384042687,0.268700216951636,"0"
"67",67,0.082031238435299,-0.00222416205838953,0.330367475050088,-0.205697023940029,0.00310915392731567,-0.113727130077577,-0.212576087055758,-0.159555999917519,-0.121130884805528,-0.0218963574555239,-0.17442686148436,-0.00858962269697112,-0.133079585885793,-0.158969565954503,"0"
"68",68,0.257668718626067,-0.0460815879265811,-0.00996128478366491,0.236964058565441,0.218317552296116,0.181796619787599,-0.114484383843071,-0.185433285124992,0.29420563293211,0.338068690234652,-0.195014300525895,-0.297851398855165,-0.0953474193510248,-0.161734474615079,"0"
"69",69,0.0776764052021706,-0.25634158345871,-0.0317429357885284,0.112508959514956,0.0442067229420044,-0.0265410280145466,-0.392805434599362,-0.435869166613126,0.0339393663788749,0.0582990616446618,-0.0709489756822623,-0.173972346109134,-0.114548351697864,-0.0925471236566647,"0"
"70",70,0.50160133937946,-0.147556268440616,0.258639525740936,0.254412436317012,-0.0129014191622873,-0.100203140746623,-0.105226868514619,-0.174781325096439,-0.214938441833658,-0.155337336385496,-0.354989939775062,-0.457373694260427,0.0313156549734676,-0.051032810399138,"0"
"71",71,0.161334783830886,0.266768712093232,0.181723835019367,0.219299459514046,0.346822759772459,0.310404945192769,-0.0515943235473715,-0.221631794877074,0.151744767531341,0.0509102758983027,-0.299481676083315,-0.0395796227434791,-0.0370904743238097,0.093965094020563,"0"
"72",72,0.227598090057532,-0.124343160740768,-0.40795411184504,-0.144448354141219,-0.00158882608534931,-0.106289339998986,-0.0646178199493503,-0.131168962110777,-0.120566910469499,-0.0760158492069658,-0.178631361019962,0.0181976049862272,-0.131779784719389,0.119904948453054,"0"
"73",73,0.130471908500206,-0.413626584151629,-0.526474804329943,-0.487493103785168,-0.18552265820938,-0.259191046219441,-0.356363475533158,-0.466215870440471,-0.329533742983687,-0.326355326514899,-0.399600607237264,-0.0891680404315184,-0.00222475221028927,0.0205410743056098,"0"
"74",74,-0.235317778087128,0.235011569657959,-0.116868795948817,-0.224494648998963,-0.127233126658028,-0.214494666119611,-0.351907639868797,-0.405123305602831,0.0219418258153621,-0.0400446639607521,-0.24470515971152,-0.231313143006651,0.0475674599620631,-0.0567706186075838,"0"
"75",75,0.0936091668080401,-0.0634363360104077,-0.135886394473526,-0.255365533494254,-0.127432583745035,-0.056319897050232,-0.314794435913373,-0.425914865305106,-0.0511691672535232,-0.073229532357397,-0.478930100417453,-0.0366567622884105,0.156023047278945,-0.0420619130974124,"0"
"76",76,-0.208650562954477,0.0538079309154293,-0.113524580887472,-0.216073193813463,0.299357572874949,0.211732578424112,-0.234852521718281,-0.179979936709787,0.580663901270783,0.538411217430934,0.062910613110529,0.362792166650713,0.00728919900687119,-0.0134591301941776,"0"
"77",77,-0.201984443189743,0.147840810521283,-0.123344039898892,0.169276381902126,-0.143559254192363,-0.226451363790384,-0.0731167813084238,-0.282909389789375,-0.10546423797761,0.0221171049656268,-0.1711906934752,-0.266689555140032,-0.299926473769524,0.022699940215435,"0"
"78",78,-0.25642976380658,-0.356941704467168,0.0678007025424681,-0.100402222636477,-0.324310433377818,-0.506487286648372,-0.228713960687642,-0.398969628584503,-0.419549620299359,0.0860277334017039,-0.43903500654591,-0.391282703611045,0.283965587062194,0.563992206278892,"0"
"79",79,0.300424142162607,-0.436318741136696,-0.110839126295982,0.10114256601872,-0.021063873148169,-0.120005125216165,-0.0881584448684745,-0.212839057506887,0.180839239039613,0.163090200493012,-0.327920317881813,-0.146661212320606,-0.164938938992739,-0.134883570720208,"0"
"80",80,-0.134849111611781,-0.0383949017729577,0.0575586285900741,-0.370257823197596,0.279062878916369,-0.159226710713684,-0.0339789127322915,-0.10073266035102,-0.0679715745217216,-0.217173572202429,-0.397189290458337,-0.552661737429711,0.193683878542947,0.263425791111565,"0"
"81",81,0.00567886972203318,-0.0130215188455538,-0.0208751274859459,0.105209898300678,0.118133216776124,-0.0860166590350852,-0.176407021581183,-0.425480866732454,-0.325893144626414,-0.143357130640588,-0.209668170599454,-0.266015927681537,0.084143168647704,-0.00862316810027249,"0"
"82",82,0.197150601568908,-0.115587067492439,0.0132392900494687,0.0129493871104458,0.265583621283522,0.105567642590896,0.120639747876681,0.0315549114104627,-0.221317768195554,-0.213671226058582,-0.328114800007518,-0.0575097960867975,-0.161831126994382,-0.2208973110006,"0"
"83",83,-0.183867991288636,-0.260866730618137,-0.0986841143218235,-0.27769070967372,-0.225717643904732,-0.36297745420929,-0.299667442730551,-0.444135702872662,-0.155082866951318,-0.170098752561894,-0.191616701401091,0.245913592012822,0.582770660086543,0.335440961280316,"0"
"84",84,-0.0624829379640334,-0.072841530082314,0.144591673581608,-0.116624738784042,-0.203984636097806,-0.0800773419254069,-0.225151209149968,-0.342399352513614,-0.00809093987149496,0.156897308717876,-0.4085432382497,0.229365429469407,0.352179007208431,0.250008411724871,"0"
"85",85,-0.0919686534648005,-0.268650626570195,-0.0854431673110586,-0.274581054154538,-0.309884474706074,-0.433993363753874,-0.102424533159004,-0.279181556008029,-0.23890181073637,-0.290645350150651,-0.127041684655209,-0.131604549461758,0.079725259328913,0.151078606552997,"0"
"86",86,0.209998354753006,0.103586083755596,0.150790062371025,-0.120884119570985,0.233359689555773,0.107432912258507,-0.137211676670899,-0.111731565424881,0.24986246246308,0.143210647792271,-0.0322082142448871,-0.212227920660209,0.366874556514209,0.423307408716278,"0"
"87",87,-0.392418999839709,-0.00935407794964205,0.41875675360272,0.016796162922871,-0.323289058884066,-0.446316827868683,-0.421800750296675,-0.498702386997167,-0.279434297512325,-0.194031975412754,-0.394231755940168,0.0955833773573059,0.251019593060327,0.201145945869271,"0"
"88",88,-0.336394805395344,-0.101608551077718,-0.30608304425642,-0.305847643371222,0.071173652072216,-0.087021584313004,-0.0857803588891383,-0.115900939789516,-0.0120997964939482,-0.0200753765896734,-0.390191076893597,-0.145935514223191,-0.190851773450824,-0.182050281940186,"0"
"89",89,-0.223452619726857,-0.107863145342765,0.270729059007873,-0.0541766328327406,0.0998801411298514,-0.0433295389160355,0.0166717214887782,-0.0441256769660206,0.390154969676743,0.33156066405916,0.276244009162569,0.107397900560861,-0.00172740544612933,0.112529296457847,"0"
"90",90,0.145406732786209,0.206042121956349,-0.105181114126786,-0.310195331817999,0.154630192065839,0.132849828698913,-0.0065185552612829,0.0529089666084887,-0.0284000291053719,-0.0498824850274274,0.0678350746155418,-0.160405094375887,0.108156477340455,0.111085530434827,"0"
"91",91,0.0327060199805277,-0.0915643683422026,0.155864642179208,0.141742387914827,-0.0567474910950336,-0.191992677690054,-0.32558886958211,-0.279255613750403,-0.221778316481465,-0.198337235429953,-0.447031866425293,-0.0670781941020877,0.0702223473963896,0.13644377660927,"0"
"92",92,-0.223313185719101,0.143147708352023,0.429867101566524,-0.124821046994223,0.355737564544423,0.302250667945584,0.161754102006888,0.11822756219279,0.122208489649271,0.15638164253016,-0.00404340706789935,0.301333629911008,-0.0463884461755706,0.0268469162689104,"0"
"93",93,0.170500722207428,-0.0718144169392924,0.478430372432187,0.409976114781094,0.171276058641957,0.0788128775735515,-0.0612544250326811,-0.245892885434943,0.171010478286886,0.177313479302778,-0.081934996844276,-0.126674191472441,-0.0462453957003461,-0.0317610500153875,"0"
"94",94,-0.0425407988038638,0.152565608687385,-0.0316089089343215,-0.117534148461489,0.00675632792686619,-0.116510428130427,-0.266256138051407,-0.407450267486284,0.203513861906667,0.204904278508609,-0.218497418872616,-0.267745000302928,0.39554989009713,0.260991091478699,"0"
"95",95,-0.233614909725552,-0.0154607312877283,0.11009414646278,-0.015475295998803,0.311296960577757,-0.0814975312292785,-0.155842863130746,-0.301971564134012,-0.205692259019315,-0.408498733369585,-0.430259244855032,-0.0890130151767581,0.00564844948463634,0.0756156555100833,"0"
"96",96,-0.044276378988548,-0.0625505472540801,-0.218989464324866,-0.488897689219776,0.152316510200085,0.0556060265946148,-0.211023629795027,-0.361908695759704,0.171216261085988,0.201640729588074,-0.11295403108739,-0.0449643618738881,-0.196022157759316,-0.0806026056264847,"0"
"97",97,0.258126007865734,0.310004107298486,-0.222807232423434,-0.312730780504482,0.404467231059293,0.159876162163229,0.180562544560368,-0.0284996117396676,0.463629158180561,0.243338184470949,0.331366940680268,-0.316335797712071,-0.222562395107434,-0.142324160538634,"0"
"98",98,-0.00411425405951937,-0.0901303017342798,-0.423873959484374,-0.201636509082771,-0.409496985420781,-0.549715112597116,-0.427721718597742,-0.504612782130168,-0.501228439801345,-0.542275518216756,-0.351840510955829,0.128037955226663,-0.393238464945498,-0.342654724337834,"0"
"99",99,0.0500813019408909,-0.163342660159172,0.110194046728408,-0.181409355212618,-0.192649743537559,-0.265897267604049,-0.333524873983916,-0.359203696496334,-0.129889713611778,-0.188059945166,-0.281118085007505,-0.0998444959153827,0.0439392404958288,0.0764544738619038,"0"
"100",100,0.150741811407197,0.178073717688176,-0.20215157663595,0.129226616949613,0.0022912823076369,-0.0250290075430964,-0.0307753023652519,0.0261010523032418,0.00426793054956029,0.103869129058399,-0.0675506203108259,-0.0783001832428173,-0.153635542421313,-0.0967854211690709,"0"
"101",101,0.0200733581170019,0.138730458249917,0.186456732377256,0.00650232240158787,-0.0113066031134076,-0.129947209743069,-0.365168534749064,-0.428712854308255,-0.097093109807378,-0.090225563822572,-0.273902007184909,-0.0382729037166745,-0.312640499816173,-0.306277637694238,"0"
"102",102,0.181578356494398,0.239281230857672,0.168561678213116,0.0588958482727481,0.0579674193995182,-0.0590815562422678,-0.0284227656132132,-0.0446496408880523,-0.120068242434553,-0.023762668345202,-0.270495654609368,0.340808100489553,-0.236814050910067,-0.0612161391759736,"0"
"103",103,0.224664905619906,-0.32256214890279,-0.022120169175315,-0.0331839104309202,-0.186684693170155,-0.194837116387999,-0.403275283238903,-0.463475972560571,0.222646928321249,0.258239200742879,-0.267102256100915,-0.293882582357011,-0.0202561783063832,-0.0489835248326789,"0"
"104",104,0.0205447832073341,0.0744859307159892,0.0352005415136274,-0.202812184426646,-0.176622066309481,-0.163262274973191,-0.466031581857429,-0.416575858135421,-0.182896169949888,0.0813276721231965,-0.242178609698411,-0.180552329469377,0.0475884427586684,0.213414222753992,"0"
